id,data_referencia,cod_ibge,txt_nome_municipio,txt_sigla_uf,txt_regiao,dt_assinatura,cod_operacao,txt_nome_empreendimento,txt_nome_agente_financeiro,txt_modalidade,txt_situacao_empreendimento,qtd_uh,qtd_uh_entregues,qtd_uh_vigentes,qtd_uh_distratadas,val_contratado_total,val_desembolsado,txt_cnpj_construtora_entidade,txt_nome_construtora_entidade,txt_endereco,txt_cep,year,addr2geocode,city_type,fmtd_addr,lat,lng
57,30/09/2024,120040,Rio Branco ,AC,Norte,2013-03-22,40571844,CONJUNTO HABITACIONAL CIDADE DO POVO QUADRA 01 E 04,CAIXA,FAR,Concluído,170,170.0,0,0,10.540.000,10.540.000,6995396000130.0,OMEGA ENGENHARIA EIRELI,BR 364 KM 5 SENTIDO PORTO VELHO,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
58,30/09/2024,120040,Rio Branco ,AC,Norte,2013-03-21,40572422,LOTEAMENTO CIDADE DO POVO QUADRA 22,CAIXA,FAR,Concluído,197,197.0,0,0,12.214.000,12.214.000,2975716000130.0,CIC CONSTRUCOES & COMERCIO LTDA,LOTEAMENTO CIDADE DO POVO QUADRA 22 BR 364 - KM 05,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
59,30/09/2024,120040,Rio Branco ,AC,Norte,2013-03-25,40580383,CIDADE DO POVO SUPER QUADRAS LOTES 03. 23 E 24,CAIXA,FAR,Concluído,355,355.0,0,0,22.010.000,22.010.000,4593893000187.0,ETENGE-EMPRESA DE ENGENHARIA EM ELETRICIDADE E COMERCIO LTDA,RODOVIA BR 364,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
60,30/09/2024,120040,Rio Branco ,AC,Norte,2013-03-20,40597677,CONJUNTO HABITACIONAL CIDADE DO POVO,CAIXA,FAR,Concluído,160,160.0,0,0,9.920.000,9.920.000,10848054000165.0,CZS ENGENHARIA LTDA,BR 364 KM 05 SENTIDO PORTO VELHO MARGEM DIREITA,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
61,30/09/2024,120040,Rio Branco ,AC,Norte,2013-10-09,41057741,CONJUNTO HABITACIONAL CIDADE DO POVO,CAIXA,FAR,Concluído,97,97.0,0,0,6.014.000,6.014.000,10848054000165.0,CZS ENGENHARIA LTDA,BR 364 KM 05 SENTIDO PORTO VELHO MARGEM DIREITA,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
62,30/09/2024,120040,Rio Branco ,AC,Norte,2013-09-27,41058329,LOTEAMENTO CIDADE DO POVO,CAIXA,FAR,Concluído,312,312.0,0,0,19.344.000,19.344.000,1287024000136.0,ADINN CONSTRUCAO E PAVIMENTACAO LTDA,BR 364 KM 05,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
64,30/09/2024,120040,Rio Branco ,AC,Norte,2013-11-12,41058871,CIDADE DO POVO SUPER QUADRAS 7. 11 E 14,CAIXA,FAR,Concluído,359,359.0,0,0,22.258.000,22.258.000,4593893000187.0,ETENGE-EMPRESA DE ENGENHARIA EM ELETRICIDADE E COMERCIO LTDA,RODOVIA BR 364,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
65,30/09/2024,120040,Rio Branco ,AC,Norte,2013-03-19,40603162,LOTEAMENTO CIDADE DO POVO QUADRA 16,CAIXA,FAR,Concluído,90,90.0,0,0,5.580.000,5.580.000,5332391000165.0,CCE CONSTRUCAO COMERCIO E EMPREENDIMENTOS LTDA-EPP,LOTEAMENTO CIDADE DO POVO QUADRA 16 BR 364 KM 05,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
14542,30/09/2024,120040,Rio Branco ,AC,Norte,2013-03-15,41855992,CIDADE DO POVO - SQ 15 E 18,BB,FAR,Concluído,225,225.0,0,0,13.949.992,13.737.444,7568434000131.0,IMPACTO IND TERRAPLENAGEM CONSTRUCAO EM RECUPERACAO JUDICIAL,,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
14545,30/09/2024,120040,Rio Branco ,AC,Norte,2013-02-26,41824263,CIDADE DO POVO - QUADRA 6,BB,FAR,Concluído,237,237.0,0,0,14.694.000,14.462.470,34696955000147.0,ALBUQUERQUE ENGENHARIA LTDA,,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
14546,30/09/2024,120040,Rio Branco ,AC,Norte,2013-02-26,41854413,CIDADE DO POVO - QUADRA 8,BB,FAR,Concluído,198,198.0,0,0,12.276.000,12.074.538,34696955000147.0,ALBUQUERQUE ENGENHARIA LTDA,,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
14547,30/09/2024,120040,Rio Branco ,AC,Norte,2013-02-26,41855222,CIDADE DO POVO - QUADRA 9,BB,FAR,Concluído,235,235.0,0,0,14.570.000,14.351.450,34696955000147.0,ALBUQUERQUE ENGENHARIA LTDA,,,2013,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",Capital Regional,"X6FR+X5 - Cidade do Povo, Rio Branco - AC, 69925-000, Brazil",-10.0250625,-67.7595625
63,30/09/2024,130260,Manaus ,AM,Norte,2011-09-30,36033215,RESIDENCIAL VIVER MELHOR 2,CAIXA,FAR,Concluído,5384,5384.0,0,0,272.640.000,272.640.000,16614075000100.0,DIRECIONAL ENGENHARIA S.A.,AV. TORQUATO TAPAJOS KM 17,,2011,"RESIDENCIAL VIVER MELHOR 2, AV. TORQUATO TAPAJOS KM 17, Manaus , AM",Metrópole,"R. 2 - Cidade de Deus, Manaus - AM, 69099-121, Brazil",-3.0329025,-59.94386160000001
66,30/09/2024,120040,Rio Branco ,AC,Norte,2009-12-30,31039300,RESIDENCIAL NOVO ELDORADO 1,CAIXA,FAR,Concluído,205,205.0,0,0,9.211.746,"9.211.745,59",63593594000101.0,ABACO ENGENHARIA CONSTRUCOES E COMERCIO LTDA,"ESTRADA DO SAO FRANCISCO, BAIRRO ELDORADO",,2009,"3683+3H4 - Eldorado, Rio Branco - AC, Brazil",Capital Regional,"3683+3H4 - Eldorado, Rio Branco - AC, Brazil",-9.9348625,-67.7960469
67,30/09/2024,120040,Rio Branco ,AC,Norte,2009-12-30,29957668,RESIDENCIAL JARBAS PASSARINHO,CAIXA,FAR,Concluído,216,216.0,0,0,9.536.200,"9.536.199,63",9122239000109.0,SILTY CONSTRUCAO E COMERCIO LTDA,"ESTRADA JARBAS PASSARINHO, SN, BAIRRO PARQUE DOS SABIAS",,2009,"RESIDENCIAL JARBAS PASSARINHO, ESTRADA JARBAS PASSARINHO, SN, BAIRRO PARQUE DOS SABIAS, Rio Branco , AC",Capital Regional,"Estr. Jarbas Passarinho, Rio Branco - AC, Brazil",-9.9089673,-67.7936606
68,30/09/2024,120040,Rio Branco ,AC,Norte,2009-12-31,29953907,RESIDENCIAL ELDORADO,CAIXA,FAR,Concluído,142,142.0,0,0,6.280.027,"6.280.027,38",4593893000187.0,ETENGE-EMPRESA DE ENGENHARIA EM ELETRICIDADE E COMERCIO LTDA,"ESTRADA DO QUIXADA, SN BAIRRO SAO FRANCISCO",,2009,"3683+886 - Eldorado, Rio Branco - AC, Brazil",Capital Regional,"3683+886 - Eldorado, Rio Branco - AC, Brazil",-9.9342125,-67.79673439999999
69,30/09/2024,120040,Rio Branco ,AC,Norte,2009-12-23,30085254,RESIDENCIAL NOVO ELDORADO SETOR 2,CAIXA,FAR,Concluído,170,170.0,0,0,7.650.000,7.650.000,63593594000101.0,ABACO ENGENHARIA CONSTRUCOES E COMERCIO LTDA,ESTRADA DO SAO FRANCISCO/ESTRADA DO PANORAMA - ELDORADO,,2009,"RESIDENCIAL NOVO ELDORADO SETOR 2, ESTRADA DO SAO FRANCISCO/ESTRADA DO PANORAMA - ELDORADO, Rio Branco , AC",Capital Regional,"Estr. do São Francisco, 2 - Eldorado, Rio Branco - AC, 69902-494, Brazil",-9.9390217,-67.7954868
70,30/09/2024,120040,Rio Branco ,AC,Norte,2009-12-11,29681602,RESIDENCIAL JUAREZ TAVORA,CAIXA,FAR,Concluído,256,256.0,0,0,11.519.856,"11.519.855,62",14294656000179.0,MAV CONSTRUTORA LTDA,"ESTRADA DE PORTO ACRE, AC 10, KM 1",,2009,"RESIDENCIAL JUAREZ TAVORA, ESTRADA DE PORTO ACRE, AC 10, KM 1, Rio Branco , AC",Capital Regional,"R. Romaria, 51 - Alto Alegre, Rio Branco - AC, 69921-325, Brazil",-9.9276741,-67.8212798
71,30/09/2024,120040,Rio Branco ,AC,Norte,2010-04-29,29692181,RESIDENCIAL ROSA LINDA I,CAIXA,FAR,Concluído,150,150.0,0,0,6.749.758,"6.749.758,11",2631899000176.0,ENGEL ENGENHARIA ELETRICA E DE SISTEMAS LTDA,"LOTEAMENTO ROSA LINDA, BR-364, KM 03",,2010,"RESIDENCIAL ROSA LINDA I, LOTEAMENTO ROSA LINDA, BR-364, KM 03, Rio Branco , AC",Capital Regional,"BR-364, Km 03 - Jardim das Oliveiras, Vilhena - RO, 76988-899, Brazil",-12.7295448,-60.126899
72,30/09/2024,120040,Rio Branco ,AC,Norte,2009-12-30,29692295,RESIDENCIAL ROSA LINDA III,CAIXA,FAR,Concluído,196,196.0,0,0,8.815.035,"8.815.035,03",1287024000136.0,ADINN CONSTRUCAO E PAVIMENTACAO LTDA,"LOTEAMENTO ROSA LINDA, BR 364 KM 03",,2009,"X6HC+F85, Rio Branco - State of Acre, Brazil",Capital Regional,"X6HC+F85, Rio Branco - State of Acre, Brazil",-10.0213625,-67.77914059999999
73,30/09/2024,120040,Rio Branco ,AC,Norte,2009-12-29,29692308,RESIDENCIAL ROSA LINDA II,CAIXA,FAR,Concluído,194,194.0,0,0,8.722.297,"8.722.296,75",2975716000130.0,CIC CONSTRUCOES & COMERCIO LTDA,"LOTEAMENTO ROSA LINDA, BR 364 KM 03",,2009,"X6HC+W5 - Rosa Linda, Rio Branco - AC, Brazil",Capital Regional,"X6HC+W5 - Rosa Linda, Rio Branco - AC, Brazil",-10.0201875,-67.7795625
74,30/09/2024,120040,Rio Branco ,AC,Norte,2009-09-24,22300335,RESIDENCIAL MACAUA,CAIXA,FAR,Concluído,208,208.0,0,0,9.100.874,"9.100.873,52",14294656000179.0,MAV CONSTRUTORA LTDA,"ESTRADA JARBAS PASSARINHO, S/N, BAIRRO PLACAS",,2009,"359P+X86, Rio Branco - State of Acre, Brazil",Capital Regional,"359P+X86, Rio Branco - State of Acre, Brazil",-9.9300875,-67.8142344
75,30/09/2024,120040,Rio Branco ,AC,Norte,2012-01-05,35647011,RESIDENCIAL ILSON RIBEIRO,CAIXA,FAR,Concluído,230,230.0,0,0,11.361.358,"11.361.357,65",14294656000179.0,MAV CONSTRUTORA LTDA,"ESTRADA DO CALAFATE, S/N",,2012,"2465+W6H, Rio Branco - State of Acre, Brazil",Capital Regional,"2465+W6H, Rio Branco - State of Acre, Brazil",-9.9876875,-67.8918906
76,30/09/2024,120040,Rio Branco ,AC,Norte,2012-06-29,38661709,RESIDENCIAL ABUNA,CAIXA,FAR,Concluído,136,136.0,0,0,7.578.249,"7.578.249,02",4593893000187.0,ETENGE-EMPRESA DE ENGENHARIA EM ELETRICIDADE E COMERCIO LTDA,"RUA TATAUBA, S/N -  ESTRADA JARBAS PASSARINHO",,2012,"RESIDENCIAL ABUNA, RUA TATAUBA, S/N - ESTRADA JARBAS PASSARINHO, Rio Branco , AC",Capital Regional,"Rio Branco, State of Acre, Brazil",-9.974024900000002,-67.8098191
77,30/09/2024,120040,Rio Branco ,AC,Norte,2011-12-29,37069171,RESIDENCIAL RUI LINO III,CAIXA,FAR,Concluído,423,423.0,0,0,20.832.740,"20.832.739,83",14294656000179.0,MAV CONSTRUTORA LTDA,"CONJUNTO RUI LINO III, DISTRITO INDUSTRIAL",,2011,"RESIDENCIAL RUI LINO III, CONJUNTO RUI LINO III, DISTRITO INDUSTRIAL, Rio Branco , AC",Capital Regional,"Conj. rui Lino - Conj. Rio Lino, Rio Branco - AC, 69917-400, Brazil",-9.9447827,-67.8580973
78,30/09/2024,120040,Rio Branco ,AC,Norte,2012-05-07,38047781,RESIDENCIAL JACARANDA SETOR II,CAIXA,FAR,Concluído,101,101.0,0,0,4.974.250,4.974.250,63593594000101.0,ABACO ENGENHARIA CONSTRUCOES E COMERCIO LTDA,RESIDENCIAL JACARANDA,,2012,"CM3P+F6 Res. Brisas da Mata, Goiânia - State of Goiás, Brazil",Capital Regional,"CM3P+F6 Residencial Brisas da Mata, Goiânia - GO",-16.5963125,-49.3144375
79,30/09/2024,120040,Rio Branco ,AC,Norte,2012-06-29,38048705,RESIDENCIAL CABREUVA,CAIXA,FAR,Concluído,112,112.0,0,0,6.016.401,"6.016.401,26",9122239000109.0,SILTY CONSTRUCAO E COMERCIO LTDA,RESIDENCIAL CABREUVA,,2012,"RESIDENCIAL CABREUVA, RESIDENCIAL CABREUVA, Rio Branco , AC",Capital Regional,"Rio Branco, State of Acre, Brazil",-9.974024900000002,-67.8098191
80,30/09/2024,130260,Manaus ,AM,Norte,2010-07-07,31942136,RESIDENCIAL VIVER MELHOR 1,CAIXA,FAR,Concluído,3511,3511.0,0,0,196.385.264,"196.385.257,4",16614075000100.0,DIRECIONAL ENGENHARIA S.A.,"TORQUATO TAPAJOS, KM 17 - STA ETELVINA",69059165.0,2010,"RESIDENCIAL VIVER MELHOR 1, TORQUATO TAPAJOS, KM 17 - STA ETELVINA, Manaus , AM 69059165",Metrópole,"Rua do cj Viver Melhor 01 - Colônia Terra Nova, Manaus - AM, 69059, Brazil",-2.996957,-60.02186700000001
81,30/09/2024,130260,Manaus ,AM,Norte,2013-11-29,41419274,CIDADAO MANAUARA I,CAIXA,FAR,Concluído,784,784.0,0,0,48.608.000,48.608.000,673788000105.0,R.D.ENGENHARIA E COMERCIO LTDA.,RUA SAMAMBAIA 1319 SANTA ETELVINA,69059500.0,2013,"CIDADAO MANAUARA I, RUA SAMAMBAIA 1319 SANTA ETELVINA, Manaus , AM 69059500",Metrópole,"R. Samambaia, 1319 - Santa Etelvina, Manaus - AM, 69059-500, Brazil",-2.9934725,-60.0152473
82,30/09/2024,130260,Manaus ,AM,Norte,2013-06-28,40427785,RESIDENCIAL VIVER MELHOR III,CAIXA,FAR,Concluído,2000,2000.0,0,0,131.971.808,"131.971.805,6",673788000105.0,R.D.ENGENHARIA E COMERCIO LTDA.,AV JOSE HENRIQUE BENTO RODRIGUES N.4711 MONTE DAS OLIVEIRAS,,2013,"RESIDENCIAL VIVER MELHOR III, AV JOSE HENRIQUE BENTO RODRIGUES N.4711 MONTE DAS OLIVEIRAS, Manaus , AM",Metrópole,"Residencial Viver Melhor III - Monte das Oliveiras, Manaus - AM, 69092-555, Brazil",-2.993791,-59.991451
83,30/09/2024,130260,Manaus ,AM,Norte,2018-01-30,48934594,RESIDENCIAL CIDADAO MANAUARA II - A,CAIXA,FAR,Concluído,500,500.0,0,0,41.438.189,"41.438.189,09",673788000105.0,R.D.ENGENHARIA E COMERCIO LTDA.,MANAUS,69059500.0,2018,"RESIDENCIAL CIDADAO MANAUARA II - A, MANAUS, Manaus , AM 69059500",Metrópole,"R. João Monte Fusco - Santa Etelvina, Manaus - AM, 69059-500, Brazil",-2.9936165,-60.015274
84,30/09/2024,130260,Manaus ,AM,Norte,2018-10-11,48936212,RESIDENCIAL CIDADAO MANAUARA II - B,CAIXA,FAR,Concluído,500,500.0,0,0,41.000.000,41.000.000,673788000105.0,R.D.ENGENHARIA E COMERCIO LTDA.,MANAUS,69059500.0,2018,"2X4R+J5 - Santa Etelvina, Manaus - AM, Brazil",Metrópole,"2X4R+J5 - Santa Etelvina, Manaus - AM, Brazil",-2.9934375,-60.00956249999999
85,30/09/2024,130320,Novo Airão ,AM,Norte,2010-09-10,32024407,LOTEAMENTO MULTIFAMILIAR POPULAR - NOVO AIRAO,CAIXA,FAR,Concluído,340,340.0,0,0,13.390.252,"13.390.252,5",8263408000168.0,STAFF CONSTRUCOES LTDA,AV JOAO TIBURTINO DA SILVA S/N,,2010,"9396+73 Taucapeçaçu, Novo Airão - State of Amazonas, Brazil",Centro Local,"9396+73 Taucapeçaçu, Novo Airão - AM",-2.6318125,-60.9398125
86,30/09/2024,130030,Autazes ,AM,Norte,2010-03-10,30627042,CD MULTIFAMILIAR POPULAR,CAIXA,FAR,Concluído,400,400.0,0,0,15.600.000,15.600.000,8263408000168.0,STAFF CONSTRUCOES LTDA,ESTRADA AZ1 LOTE I,,2010,"CV68+8FV - Autazes, AM, 69240-000, Brazil",Centro Local,"CV68+8FV - Autazes, AM, 69240-000, Brazil",-3.5891374999999988,-59.1338281
87,30/09/2024,130110,Careiro ,AM,Norte,2012-04-27,38113782,LOTEAMENTO MULTIFAMILIAR CAREIRO,CAIXA,FAR,Concluído,300,300.0,0,0,15.987.021,"15.987.021,32",8263408000168.0,STAFF CONSTRUCOES LTDA,AV MANOEL GADELHA S/N SEBASTIAO  BORGES,69025000.0,2012,"5JQQ+XQF - Urbano Industrial, Careiro - AM, 69250-000, Brazil",Centro Local,"5JQQ+XQF - Urbano Industrial, Careiro - AM, 69250-000, Brazil",-3.8100625,-60.36057810000001
88,30/09/2024,130120,Coari ,AM,Norte,2012-12-14,39845276,RESIDENCIAL MULTIFAMILIAR POPULAR CARACOL COARI,CAIXA,FAR,Concluído,540,540.0,0,0,39.208.192,"39.208.192,03",8263408000168.0,STAFF CONSTRUCOES LTDA,ESTRADA COARI MAMIA KM 2 S/N,,2012,"R. Alagoas, 227 - União, Coari - AM, 69460-000, Brazil",Centro Local,"R. Alagoas, 227 - União, Coari - AM, 69460-000, Brazil",-4.1050439,-63.144043
89,30/09/2024,130170,Humaitá ,AM,Norte,2012-03-30,38159082,RESIDENCIAL RIO MADEIRA HUMAITA,CAIXA,FAR,Concluído,500,500.0,0,0,24.133.764,"24.133.764,47",8263408000168.0,STAFF CONSTRUCOES LTDA,BR 230 KM 06,,2012,"FW3J+7V São Cristóvão, Humaitá - State of Amazonas, Brazil",Centro Local,"FW3J+7V São Cristóvão, Humaitá - AM",-7.546812499999999,-63.0678125
90,30/09/2024,130190,Itacoatiara ,AM,Norte,2012-04-27,38255913,RESIDENCIAL PARQUE PORANGA 2A ETAPA,CAIXA,FAR,Concluído,466,466.0,0,0,28.892.000,28.116.400,8263408000168.0,STAFF CONSTRUCOES LTDA,ESTRADA DO AEROPORTO S/N KM01 - BAIRRO PORANGA,69100970.0,2012,"R. Quinze, 13 - Itacoatiara, AM, 69100-372, Brazil",Centro Sub-Regional,"R. 15 - Eduardo Braga I, Itacoatiara - AM, 69100-000, Brazil",-3.1318573,-58.4273386
91,30/09/2024,130190,Itacoatiara ,AM,Norte,2010-09-03,31983868,RESIDENCIAL PARQUE PORANGA,CAIXA,FAR,Concluído,500,500.0,0,0,19.696.630,"19.696.629,59",4812064000148.0,METRO QUADRADO ENGENHARIA LTDA,"ROD AM 010, S/N, LOTEAMENTO PORANGA - ZONA URBANA",,2010,"VGQR+MX Itacoatiara, State of Amazonas, Brazil",Centro Sub-Regional,"VGQR+MX - Itacoatiara, State of Amazonas, 69100-000, Brazil",-3.1108125,-58.45756249999999
92,30/09/2024,130190,Itacoatiara ,AM,Norte,2012-11-30,39689703,RESIDENCIAL JACAREZINHO I,CAIXA,FAR,Concluído,184,184.0,0,0,11.408.000,11.408.000,8263408000168.0,STAFF CONSTRUCOES LTDA,AM 010 KM 04 MARGEM ESQUERDA S/N JACAREZINHO,,2012,"VGWR+CP - Itacoatiara, State of Amazonas, 69100-000, Brazil",Centro Sub-Regional,"VGWR+CP - Itacoatiara, State of Amazonas, 69100-000, Brazil",-3.1039375,-58.4581875
93,30/09/2024,130190,Itacoatiara ,AM,Norte,2012-12-28,40231380,RESIDENCIAL JACAREZINHO II,CAIXA,FAR,Concluído,316,316.0,0,0,19.592.000,19.592.000,8263408000168.0,STAFF CONSTRUCOES LTDA,A MARGEM ESQUERDA DA ESTRADA AM 010 KM 04,,2012,"VGWW+R3 - Itacoatiara, State of Amazonas, 69100-000, Brazil",Centro Sub-Regional,"VGWW+R3, Itacoatiara - State of Amazonas, 69100-000, Brazil",-3.1029375,-58.4548125
94,30/09/2024,130200,Itapiranga ,AM,Norte,2012-03-29,37687527,RESIDENCIAL CONJUNTO CIDADAO I,CAIXA,FAR,Concluído,250,250.0,0,0,13.322.518,"13.322.518,36",8263408000168.0,STAFF CONSTRUCOES LTDA,EST ITAPIRANGA MADRUBA SN,,2012,"RESIDENCIAL CONJUNTO CIDADAO I, EST ITAPIRANGA MADRUBA SN, Itapiranga , AM",Centro Local,"Unnamed Road, Itapiranga - AM, 69120-000, Brazil",-2.7336558,-58.0341421
95,30/09/2024,130250,Manacapuru ,AM,Norte,2010-08-06,32023483,LOT MULTIFAMILIAR POPULAR DES ATALIBA DAVID ANTONIO,CAIXA,FAR,Concluído,1000,1000.0,0,0,43.515.080,43.515.080,8263408000168.0,STAFF CONSTRUCOES LTDA,"RODOVIA MANOEL URBANO KM 82, AM 070",,2010,"P8MR+GXM - Nova Manacá, Manacapuru - AM, 69400-000, Brazil",Centro Sub-Regional,"P8MR+GXM - Nova Manacá, Manacapuru - AM, 69400-000, Brazil",-3.2661625,-60.65757809999999
96,30/09/2024,130250,Manacapuru ,AM,Norte,2013-02-07,39810122,RESIDENCIAL MANACAPURU,CAIXA,FAR,Concluído,667,667.0,0,0,41.354.000,41.354.000,8263408000168.0,STAFF CONSTRUCOES LTDA,ESTRADA MANACAUPURU AIRAO,,2013,"AM-352, Manacapuru - AM, 69400-000, Brazil",Centro Sub-Regional,"AM-352, Manacapuru - AM, 69400-000, Brazil",-3.0937764,-60.8089774
97,30/09/2024,130290,Maués ,AM,Norte,2012-07-23,38456751,RESIDENCIAL SENADOR JOSE ESTEVES II,CAIXA,FAR,Concluído,500,500.0,0,0,26.142.538,"26.142.538,07",8263408000168.0,STAFF CONSTRUCOES LTDA,ESTRADA DOS MORAES S/N,,2012,"H8X4+PCR - Novo Bairro, Maués - AM, 69190-000, Brazil",Centro Local,"H8X4+PCR - Novo Bairro, Maués - AM, 69190-000, Brazil",-3.4006375,-57.69398439999999
99,30/09/2024,130400,Silves ,AM,Norte,2010-07-30,32023046,LOTEAMENTO MULTIFAMILIAR POPULAR - SILVES,CAIXA,FAR,Concluído,150,150.0,0,0,5.850.000,5.850.000,8263408000168.0,STAFF CONSTRUCOES LTDA,RUA 14 - GOV PLINIO COELHO - SILVES/AM,69114000.0,2010,"LOTEAMENTO MULTIFAMILIAR POPULAR - SILVES, RUA 14 - GOV PLINIO COELHO - SILVES/AM, Silves , AM 69114000",Centro Local,"R. Quatorze - Gov. Plinio Coelho, Silves - AM, 69114-000, Brazil",-2.8353692,-58.2206963
100,30/09/2024,150140,Belém ,PA,Norte,2013-06-25,40203284,RESIDENCIAL VIVER MARACA,CAIXA,FAR,Concluído,550,550.0,0,0,34.100.000,34.100.000,10538893000187.0,"SERVMIX TECNOLOGIA, ENGENHARIA E MEIO AMBIENTE LTDA - ME",ESTRADA DO OUTEIRO S/N,66815555.0,2013,"RESIDENCIAL VIVER MARACA, ESTRADA DO OUTEIRO S/N, Belém , PA 66815555",Metrópole,"Estr. do Outeiro - Maracacuera, Belém - PA, 66815-555, Brazil",-1.2987307,-48.4532934
101,30/09/2024,150140,Belém ,PA,Norte,2014-07-01,40691992,RESIDENCIAL TENONE II - 1A ETAPA,CAIXA,FAR,Concluído,384,384.0,0,0,23.749.010,"23.749.009,3",3458174000190.0,ENGEFIX CONSTRUCOES,"LOTEAMENTO RESIDENCIAL MA. HELENA COUTINHO, TRAVESSA WE-2",,2014,"RESIDENCIAL TENONE II - 1A ETAPA, LOTEAMENTO RESIDENCIAL MA. HELENA COUTINHO, TRAVESSA WE-2, Belém , PA",Metrópole,"Tv. We-2 - Coqueiro, Belém - PA, 66670-380, Brazil",-1.3445737,-48.4466818
102,30/09/2024,150140,Belém ,PA,Norte,2014-07-01,40727533,RESIDENCIAL TENONE II - 2A ETAPA,CAIXA,FAR,Concluído,96,96.0,0,0,5.952.000,5.952.000,3458174000190.0,ENGEFIX CONSTRUCOES,"RUA 6A. LINHA COM A RUA LARANJEIRA, RES. HELENA COUTINHO",,2014,"RESIDENCIAL TENONE II - 2A ETAPA, RUA 6A. LINHA COM A RUA LARANJEIRA, RES. HELENA COUTINHO, Belém , PA",Metrópole,"Passagem Sexta Linha - Tenoné, Belém - PA, 66820-170, Brazil",-1.318182,-48.4359253
105,30/09/2024,150140,Belém ,PA,Norte,2014-02-19,42373528,RESIDENCIAL VIVER PORTAL DO TENONE,CAIXA,FAR,Concluído,304,304.0,0,0,18.802.400,18.802.400,7418827000169.0,SOCIEDADE TECNICA DE ARQUITETURA E ENGENHARIA LTDA - ME,RUA DAS LARANJEIRAS N. 549,,2014,"RESIDENCIAL VIVER PORTAL DO TENONE, RUA DAS LARANJEIRAS N. 549, Belém , PA",Metrópole,"R. das Laranjeiras, 549 - Tenoné, Belém - PA, 66820-866, Brazil",-1.3178712,-48.438153
106,30/09/2024,150140,Belém ,PA,Norte,2013-12-23,42376596,RESIDENCIAL VIVER PRIMAVERA,CAIXA,FAR,Concluído,704,704.0,0,0,43.608.720,"43.608.720,73",5085592000105.0,MAPE ENG E COM LTDA,"RUA DO RANARIO, SEM NUMERO",,2013,"RESIDENCIAL VIVER PRIMAVERA, RUA DO RANARIO, SEM NUMERO, Belém , PA",Metrópole,"Parque Guajará, Belém - PA, 66821, Brazil",-1.3238442,-48.4640073
107,30/09/2024,150140,Belém ,PA,Norte,2014-03-25,42396177,RESIDENCIAL QUINTA DOS PARICAS,CAIXA,FAR,Concluído,2720,2720.0,0,0,168.640.000,168.640.000,19113461000107.0,SPE PARICAS CONSTRUCAO CIVIL LTDA,ESTRADA DO MARACACUERA S/N,,2014,"RESIDENCIAL QUINTA DOS PARICAS, ESTRADA DO MARACACUERA S/N, Belém , PA",Metrópole,"Residencial Quinta dos Paricas - Maracacuera, Belém - PA, Brazil",-1.2965293,-48.4433229
